model_name,accuracy,precision,recall,f1_score,roc_auc,best_hyperparameters
Full-Dataset_SupervisedGMM_AttackOnly_1%_Tune-3_f1_score,0.9960781465611156,0.9782793630584524,0.9685529713324242,0.9721124191489837,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 0.001, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_1%_Fixed-3_aic,0.9960781465611156,0.9782793630584524,0.9685529713324242,0.9721124191489837,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 0.001, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_1%_Tune-1_aic,0.9753613189047862,0.8525913990622018,0.9106473504378516,0.870499556573953,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-09, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_1%_Tune-3_accuracy,0.9944077275038129,0.9590246462919492,0.9593326560282546,0.9582076757096711,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-09, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_1%_Tune-3_f1_score,0.9944077275038129,0.9590246462919492,0.9593326560282546,0.9582076757096711,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-09, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_1%_Fixed-3_aic,0.9944077275038129,0.9590246462919492,0.9593326560282546,0.9582076757096711,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-09, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_1%_Tune-1_aic,0.9740540344251579,0.8492798717463499,0.9121033964635784,0.8691033898319396,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-06, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_1%_Tune-3_accuracy,0.9871813494080907,0.9224337871086316,0.9576645189029428,0.9366638157754622,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-06, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_1%_Tune-2_f1_score,0.9864550802527416,0.9246583443178008,0.9531607830976369,0.9350348754487584,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-06, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 2}"
Full-Dataset_SupervisedGMM_AttackOnly_1%_Fixed-3_aic,0.9871813494080907,0.9224337871086316,0.9576645189029428,0.9366638157754622,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-06, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
