model_name,accuracy,precision,recall,f1_score,roc_auc,best_hyperparameters
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_aic,0.9941100172234153,0.9863987376131799,0.9606662812151502,0.9728672817860723,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 1e-09, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-3_accuracy,0.9943439154564205,0.9844946521635736,0.9634306151870273,0.9733865237274445,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 1e-09, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-3_f1_score,0.9943439154564205,0.9844946521635736,0.9634306151870273,0.9733865237274445,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 1e-09, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Fixed-3_aic,0.9943439154564205,0.9844946521635736,0.9634306151870273,0.9733865237274445,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 1e-09, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-2_aic,0.9944927597865147,0.9819560507689093,0.9627627897265931,0.9719108423370426,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 1e-06, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 2}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-3_accuracy,0.9946416041166088,0.9833570568808585,0.9654034113345347,0.9739003592878198,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 1e-06, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_f1_score,0.9942801250292372,0.9847319050938617,0.9647217655612804,0.9743076406575831,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 1e-06, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Fixed-3_aic,0.9946416041166088,0.9833570568808585,0.9654034113345347,0.9739003592878198,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 1e-06, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-2_aic,0.9939186459418656,0.9738179933383102,0.9719392976424134,0.9724226494608863,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 0.001, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 2}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_accuracy,0.9937485381360437,0.9743705936370765,0.9725337040295301,0.9731277158997624,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 0.001, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_f1_score,0.9937485381360437,0.9743705936370765,0.9725337040295301,0.9731277158997624,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 0.001, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Fixed-3_aic,0.9929405260583894,0.9690277814086384,0.9642036125422174,0.9661240347291645,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 0.001, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_aic,0.9941100172234153,0.9863987376131799,0.9606662812151502,0.9728672817860723,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 1e-09, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_accuracy,0.9941100172234153,0.9863987376131799,0.9606662812151502,0.9728672817860723,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 1e-09, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_f1_score,0.9941100172234153,0.9863987376131799,0.9606662812151502,0.9728672817860723,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 1e-09, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Fixed-3_aic,0.9935784303302218,0.9884120178598251,0.9562528204789027,0.9712964251005881,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 1e-09, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_aic,0.9942801250292372,0.9847319050938617,0.9647217655612804,0.9743076406575831,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 1e-06, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_accuracy,0.9942801250292372,0.9847319050938617,0.9647217655612804,0.9743076406575831,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 1e-06, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 1}"
